date,main_source_aware_return,diagnostic_return,return_difference_main_minus_diagnostic,abs_return_difference,main_cumulative_return,diagnostic_cumulative_return,cumulative_return_difference,main_drawdown,diagnostic_drawdown,drawdown_difference_main_minus_diagnostic,diagnostic_turnover_estimated_from_weights
2025-06-09,0.0034902914323987943,0.0034075997407422,8.269169165659417e-05,8.269169165659417e-05,0.010070799880584458,0.00818083840233319,0.0018899614782512675,-0.031135493273430348,-0.031036070066243093,-9.942320718725473e-05,0.0
2025-06-10,0.023170757254230227,0.009897843715835512,0.013272913538394715,0.013272913538394715,0.0334749051942036,0.018159654778139522,0.015315250416064075,-0.008686168975829522,-0.021445416521477023,0.0127592475456475,0.0
2025-06-11,0.005809306112576067,0.0029404869631736506,0.002868819149402416,0.002868819149402416,0.03947867727814236,0.021153539969444024,0.018325137308698336,-0.0029273234777794643,-0.01856798952600458,0.015640666048225116,0.0
2025-06-12,-0.0028608220428171962,-0.0015722145247641203,-0.001288607518053076,0.001288607518053076,0.03650491376514653,0.019548067541889758,0.016956846223256772,-0.005779770969065012,-0.02011101118794023,0.014331240218875219,0.0
2025-06-13,-0.007284484773466654,-0.0036168728546219575,-0.003667611918844697,0.003667611918844697,0.028954509503200887,0.015860491812415223,0.013094017690785664,-0.013022153088913413,-0.023655145072117523,0.01063299198320411,0.0
2025-06-16,0.0016031568344367412,0.0007915371273910653,0.0008116197070456759,0.0008116197070456759,0.030604084957435607,0.016664583107934394,0.013939501849501212,-0.011439872808200136,-0.022882331870304973,0.011442459062104837,0.0
2025-06-17,0.0024259955334340723,0.0012639328494770462,0.0011620626839570262,0.0011620626839570262,0.03310432586428114,0.017949578871424343,0.015154746992856793,-0.00904163035510197,-0.021647320751751464,0.012605690396649494,0.0
2025-06-18,0.007410747853314952,0.0031372355436398718,0.004273512309675081,0.004273512309675081,0.04076040152943028,0.021143126471893092,0.019617275057537187,-0.001697887744531501,-0.0185779979521985,0.016880110207667,0.0
2025-06-19,-0.009395979716742033,-0.004061053082030929,-0.005334926634711103,0.005334926634711103,0.030981437906671516,0.016996210030939762,0.013985227875731754,-0.011077914142464507,-0.022563604798387704,0.011485690655923197,0.0
2025-06-20,-0.0015540765846977565,-0.000628695385715286,-0.0009253811989824706,0.0009253811989824706,0.029379213794762826,0.016356829206403356,0.01302238458835947,-0.012614774800186135,-0.023178114549881168,0.010563339749695033,0.0
2025-06-23,-0.006548765784777438,-0.0024894307595848754,-0.004059335025192562,0.004059335025192562,0.022638050419902633,0.013826679253062801,0.008811371166839832,-0.019080929379369338,-0.025609844998156328,0.00652891561878699,0.0
2025-06-24,0.01749651037313981,0.007158872370957072,0.01033763800218274,0.01033763800218274,0.04053064767704173,0.021084535056106635,0.019446112620935097,-0.001918268685045077,-0.0186343102389811,0.016716041553936023,0.0
2025-06-25,0.012507373000654796,0.004979292410415432,0.007528080590239364,0.007528080590239364,0.05354495260615155,0.026168813531904256,0.027376139074247297,0.0,-0.013747803508111778,0.013747803508111778,0.0
2025-06-26,0.0006787344874600632,0.0002920053258616736,0.00038672916159838955,0.00038672916159838955,0.05426002989957501,0.026468460290688833,0.02779156960888618,0.0,-0.013459812614093236,0.013459812614093236,0.0
2025-06-27,0.0015895275218175656,0.0006310852952344293,0.0009584422265831363,0.0009584422265831363,0.05593580523225272,0.027116249442000306,0.028819555790252416,0.0,-0.012837221608676175,0.012837221608676175,0.0
2025-06-30,0.00045502730444704276,0.000268831444587932,0.00018619585985911078,0.00018619585985911078,0.05641628485537664,0.027392370587097536,0.029023914268279105,0.0,-0.012571841212917767,0.012571841212917767,0.0
2025-07-01,0.003407284420910657,0.0026558958304851803,0.0007513885904254767,0.0007513885904254767,0.06001579560476089,0.03012101770041209,0.0298947779043488,0.0,-0.009949334883091465,0.009949334883091465,0.01563686734933948
2025-07-02,0.0006485807655637653,0.0005892484450462669,5.933232051749844e-05,5.933232051749844e-05,0.060703301460983905,0.03072801490830157,0.029975286552682334,0.0,-0.009365949068154245,0.009365949068154245,0.0
2025-07-03,0.006336204671898151,0.004418084792571931,0.0019181198793262197,0.0019181198793262197,0.06742413467519892,0.03528185867624578,0.03214227599895314,0.0,-0.004989243832728363,0.004989243832728363,0.0
2025-07-04,-0.004523458913009713,-0.003097593170010289,-0.0014258657429994243,0.0014258657429994243,0.06259568545924066,0.03207497666177472,0.030520708797465934,-0.004523458913009759,-0.008071382355118839,0.00354792344210908,0.0
2025-07-07,-0.0027310132585264667,-0.0019326901726848806,-0.0007983230858415861,0.0007983230858415861,0.05969372255379857,0.030080295496906606,0.02961342705689196,-0.0072421185452703485,-0.009988473046446011,0.002746354501175663,0.0
2025-07-08,-0.0025630431568553383,-0.001655105747985334,-0.0009079374088700042,0.0009079374088700042,0.05697768180984464,0.0283754036789432,0.028602278130901437,-0.009786599839746946,-0.011627046815278597,0.001840446975531651,0.0
2025-07-09,0.005416085956837132,0.003902197523524464,0.0015138884333126684,0.0015138884333126684,0.0627023637889852,0.0323883276324326,0.030314036156552593,-0.004423518948867056,-0.007770220325042598,0.0033467013761755426,0.0
2025-07-10,0.0060961411083652545,0.004268018398628051,0.0018281227097372036,0.0018281227097372036,0.06918074735483626,0.03679458000929681,0.03238616734553945,0.0,-0.003535365369723098,0.003535365369723098,0.0
2025-07-11,0.002350175509770971,0.001629501755023369,0.0007206737547476021,0.0007206737547476021,0.07169350976278821,0.03848403859702065,0.03320947116576756,0.0,-0.0019116244987743558,0.0019116244987743558,0.0
2025-07-14,-0.0038451990340037235,-0.0029220773223515837,-0.0009231217116521398,0.0009231217116521398,0.06757263491430021,0.03544950793821222,0.03212312697608799,-0.003845199034003821,-0.004828115906529207,0.0009829168725253856,0.0
2025-07-15,0.007585888472370605,0.005427318341011744,0.0021585701313588616,0.0021585701313588616,0.07567112185891478,0.041069222043836895,0.034601899815077886,0.0,0.0,0.0,0.0
2025-07-16,0.005454583283081081,0.0041472399431756535,0.0013073433399054275,0.0013073433399054275,0.08153845957829953,0.04538678590510803,0.0361516736731915,0.0,0.0,0.0,0.0
2025-07-17,0.0018220728645095253,0.000891200861575725,0.0009308720029338002,0.0009308720029338002,0.08350910145742052,0.046318435509386635,0.037190665948033885,0.0,0.0,0.0,0.0
2025-07-18,0.0076542095339431305,0.005275165079031708,0.002379044454911422,0.002379044454911422,0.09180250715190996,0.051837937981932924,0.03996456916997704,0.0,0.0,0.0,0.0
2025-07-21,-0.0020768072399194996,-0.0013813521419050322,-0.0006954550980144674,0.0006954550980144674,0.08953504380049448,0.050384979393364615,0.03915006440712987,-0.0020768072399196535,-0.0013813521419050456,-0.0006954550980146079,0.0
2025-07-22,-0.0038928036258199165,-0.0029115309459897933,-0.0009812726798301232,0.0009812726798301232,0.08529369783153018,0.047326751020657865,0.037966946810872315,-0.005961526262985739,-0.004288861238386454,-0.0016726650245992847,0.0
2025-07-23,0.0025345072286359236,0.0019509188493501421,0.0005835883792857815,0.0005835883792857815,0.08804438255387725,0.049370000520652546,0.03867438203322471,-0.0034421285657569856,-0.0023463096092687374,-0.0010958189564882481,0.0
2025-07-24,0.0030191142890785535,0.0022773627659393343,0.0007417515231392191,0.0007417515231392191,0.09132931289639723,0.051759796687532056,0.039569516208865174,-0.0004334064562162565,-7.42902414708757e-05,-0.0003591162147453808,0.0
2025-07-25,-0.0012951152827072117,-0.000984609679998361,-0.0003105056027088507,0.0003105056027088507,0.08991591562479884,0.050724223810680424,0.03919169181411841,-0.001727960427598263,-0.0010588267745782476,-0.0006691336530200154,0.0
2025-07-28,0.0019516579148639239,0.0015646125648732456,0.0003870453499906783,0.0003870453499906783,0.09204305864806428,0.05236820013347132,0.03967485851459296,0.0,0.0,0.0,0.0
2025-07-29,-0.006553144188103444,-0.004605867160685189,-0.001947277027418255,0.001947277027418255,0.08488674302512589,0.04752113199952723,0.037365611025598655,-0.006553144188103599,-0.004605867160685118,-0.0019472770274184814,0.0
2025-07-30,0.005858097283597513,0.004078799930347195,0.0017792973532503179,0.0017792973532503179,0.09124211510745228,0.05179376111976408,0.0394483539876882,-0.0007334358606734259,-0.0005458536409921333,-0.00018758221968129263,0.0
2025-07-31,0.0064984900841331735,0.004824046255183691,0.0016744438289494823,0.0016744438289494823,0.09833354117186666,0.056867662874319436,0.04146587829754722,0.0,0.0,0.0,0.0
2025-08-01,-0.003927992389186823,-0.003659451422593492,-0.00026854096659333125,0.00026854096659333125,0.094019295381355,0.05300010700192104,0.04101918837943397,-0.00392799238918673,-0.003659451422593385,-0.0002685409665933447,0.010894542501117358
2025-08-04,-0.0021609202491159516,-0.002058639853246245,-0.00010228039586970654,0.00010228039586970654,0.09165520693304186,0.05083235901617433,0.04082284791686752,-0.006080424560010567,-0.0057105577833000964,-0.0003698667767104702,0.0
2025-08-05,0.005262516937718718,0.005419788261054652,-0.00015727132333593404,0.00015727132333593404,0.0974000609496759,0.05652764789990661,0.040872413049769296,-0.0008499059595273861,-0.00032171953628334915,-0.000528186423244037,0.0
2025-08-06,-0.0034593043140504036,-0.0033242123131734377,-0.00013509200087696589,0.00013509200087696589,0.09360382018459346,0.053015525683549614,0.04058829450104384,-0.0043062701902254474,-0.0036448623854128392,-0.0006614078048126082,0.0
2025-08-07,0.011810185054863828,0.011571221105220172,0.0002389639496436554,0.0002389639496436554,0.1065194836776795,0.06520020115846359,0.041319282519215905,0.0,0.0,0.0,0.0
2025-08-08,-0.00025670469979667586,-0.00022133168507890448,-3.537301471777138e-05,3.537301471777138e-05,0.10623543492580279,0.06496443860299483,0.04127099632280795,-0.0002567046997967726,-0.0002213316850788738,-3.5373014717898776e-05,0.0
2025-08-11,0.002838330191709486,0.0029396181018767125,-0.00010128791016722656,0.00010128791016722656,0.10937529635989152,0.0680950273445673,0.04128026901532422,0.0,0.0,0.0,0.0
2025-08-12,0.0004015957536608832,0.0003380672726472666,6.352848101361661e-05,6.352848101361661e-05,0.10982081676812605,0.06845611531738971,0.04136470145073634,0.0,0.0,0.0,0.0
2025-08-13,0.003277700992037448,0.0032020038236005286,7.569716843691936e-05,7.569716843691936e-05,0.11345847756023075,0.07187731588398538,0.04158116167624537,0.0,0.0,0.0,0.0
2025-08-14,-0.0016521284882349664,-0.0015370577901505304,-0.00011507069808443606,0.00011507069808443606,0.11161890108898675,0.07022977850552015,0.04138912258346661,-0.0016521284882349274,-0.0015370577901506755,-0.00011507069808425197,0.0
2025-08-15,7.448106736460401e-05,0.00041695871645938004,-0.000342477649094776,0.000342477649094776,0.11170169565124244,0.07067602014028229,0.04102567551096015,-0.0015777704731636533,-0.001120739963334727,-0.00045703050982892623,0.0
2025-08-18,0.0012483239361739435,0.0014010297735813624,-0.00015270583740741896,0.00015270583740741896,0.11308945948780913,0.07217606912235852,0.04091339036545061,-0.00033141610563713897,0.0,-0.00033141610563713897,0.0
2025-08-19,-0.0008955626330619886,-0.0011793728111457948,0.0002838101780838062,0.0002838101780838062,0.11209261816063676,0.07091157381767443,0.041181044342962325,-0.0012266819348187852,-0.0011793728111457735,-4.7309123673011655e-05,0.0
2025-08-20,-0.011339671568600617,-0.01139414987955461,5.447831095399362e-05,5.447831095399362e-05,0.09948185311683,0.05870944683784618,0.04077240627898382,-0.012552443333159413,-0.012560084740126265,7.641406966851783e-06,0.0
2025-08-21,0.0026694457387252267,0.002894811965603811,-0.00022536622687858434,0.00022536622687858434,0.10241686026443841,0.061774211612650065,0.04064264865178835,-0.00991650566080049,-0.009701631858117343,-0.0002148738026831465,0.0
2025-08-22,-0.00201552560382625,-0.001934199648478463,-8.132595534778714e-05,8.132595534778714e-05,0.10019491085648569,0.059720528305785336,0.04047438255070035,-0.011912044293566959,-0.011617066613666127,-0.0002949776799008319,0.0
2025-08-25,0.007810080573261408,0.007910167512238588,-0.00010008693897717996,0.00010008693897717996,0.10878752175656703,0.06810309520084212,0.040684426555724906,-0.004194997746030493,-0.003798792044342525,-0.0003962057016879683,0.0
2025-08-26,0.00010466854206160022,0.00014049486660131584,-3.582632453971562e-05,3.582632453971562e-05,0.10890357692992536,0.06825315820271882,0.04065041872720654,-0.004090768288266933,-0.0036588308885227017,-0.00043193739974423107,0.0
2025-08-27,0.0025028681758202972,0.0027857605685103967,-0.0002828923926900995,0.0002828923926900995,0.11167901640267663,0.07122905572802662,0.04044996067465001,-0.0015981387662099555,-0.0008832629468283892,-0.0007148758193815663,0.0
2025-08-28,-0.0037820308830891964,-0.0036052748232834747,-0.0001767560598057217,0.0001767560598057217,0.10747461203055964,0.0673669805834407,0.04010763144711893,-0.00537412543912974,-0.00448535336444722,-0.0008887720746825201,0.0
2025-08-29,-0.0005922284516080874,-0.0007770385129875608,0.00018481006137947343,0.00018481006137947343,0.10681873405588149,0.06653759533203618,0.04028113872384531,-0.005963171180750293,-0.005258906585126288,-0.0007042645956240046,0.0
2025-09-01,-0.0038777780188549446,-0.004256947650645687,0.0003791696317907425,0.0003791696317907425,0.10252673669810286,0.061997400621262244,0.040529336076840616,-0.009817825345477704,-0.009493467345739304,-0.0003243579997384005,0.006298821048274027
2025-09-02,-3.0170888313876536e-05,-5.6167754899731944e-05,2.599686658585541e-05,2.599686658585541e-05,0.10249347248706675,0.06193775061155993,0.04055572187550682,-0.00984770002127977,-0.00954910187389213,-0.0002985981473876409,0.0
2025-09-03,-0.00027032352712246893,-0.00012430950027432307,-0.00014601402684814586,0.00014601402684814586,0.10219544256295454,0.061805741660458935,0.04038970090249561,-0.010115361483398422,-0.009672224330084411,-0.0004431371533140105,0.0
2025-09-04,0.002597319102470392,0.002529190790858403,6.812831161198902e-05,6.812831161198902e-05,0.10505819584057918,0.06449125096394726,0.04056694487663193,-0.007544315202537177,-0.0071674964399287555,-0.00037681876260842184,0.0
2025-09-05,0.009636467563693091,0.004203453961042899,0.005433013602650192,0.005433013602650192,0.11570705330079001,0.0689657909293071,0.046741262371482906,0.0,-0.0029941707201870393,0.0029941707201870393,0.0
2025-09-08,0.009081296323787316,0.0037390269126592064,0.005342269411128109,0.005342269411128109,0.12583911966235406,0.07296268279030382,0.052876436872050236,0.0,0.0,0.0,0.0
2025-09-09,0.010037567836524944,0.003961257992881356,0.0060763098436435875,0.0060763098436435875,0.1371398061989786,0.07721296479357043,0.05992684140540816,0.0,0.0,0.0,0.0
2025-09-10,0.01937405749476935,0.007924666966569923,0.011449390528199427,0.011449390528199427,0.15917081818386847,0.08574951879163106,0.0734212993922374,0.0,0.0,0.0,0.0
2025-09-11,0.008115960896549658,0.003448011230041175,0.004667949666508483,0.004667949666508483,0.1685786032166703,0.08949319532543654,0.07908540789123375,0.0,0.0,0.0,0.0
2025-09-12,0.008568327353214514,0.003588475139014829,0.004979852214199685,0.004979852214199685,0.17859136722699276,0.09340281457098754,0.08518855265600522,0.0,0.0,0.0,0.0
2025-09-15,-0.0004959519096065264,-0.000249918680326899,-0.0002460332292796274,0.0002460332292796274,0.17800684258777077,0.09312955278250423,0.08487728980526654,-0.0004959519096064957,-0.00024991868032686604,-0.00024603322927962967,0.0
2025-09-16,0.012522923742788735,0.005225195445142306,0.007297728297646429,0.007297728297646429,0.19275893244598064,0.09884136834265389,0.09391756410332674,0.0,0.0,0.0,0.0
2025-09-17,-0.006815273879870491,-0.002818234433202444,-0.003997039446668047,0.003997039446668047,0.18462995364869927,0.09574457576176343,0.08888537788693585,-0.006815273879870576,-0.0028182344332023934,-0.0039970394466681824,0.0
2025-09-18,0.010469256562243637,0.0042537252471266575,0.006215531315116979,0.006215531315116979,0.19703214856476636,0.10040557212808321,0.09662657643668315,0.0,0.0,0.0,0.0
2025-09-19,-0.0005719323461178469,-0.00010623870011132282,-0.0004656936460065241,0.0004656936460065241,0.1963475271596593,0.10028866647050516,0.09605886068915415,-0.0005719323461177428,-0.000106238700111283,-0.0004656936460064598,0.0
2025-09-22,0.006072288656904462,0.002672565778499119,0.003399722878405343,0.003399722878405343,0.20361209467854668,0.10322926030698465,0.10038283437156204,0.0,0.0,0.0,0.0
2025-09-23,0.016776158354746495,0.006953952000934191,0.009822206353812304,0.009822206353812304,0.22380408177656208,0.11090106362918561,0.11290301814737647,0.0,0.0,0.0,0.0
2025-09-24,-0.0003002783021933009,0.0002013210047152557,-0.0005015993069085567,0.0005015993069085567,0.22343659996466902,0.1111247113474545,0.11231188861721453,-0.0003002783021932576,0.0,-0.0003002783021932576,0.0
2025-09-25,-0.003059695400847139,-0.0012967346592604645,-0.0017629607415866747,0.0017629607415866747,0.21969325662652905,0.1096838774234894,0.11000937920303966,-0.0033590549429002303,-0.0012967346592605011,-0.002062320283639729,0.0
2025-09-26,-0.01725433342634798,-0.007103601743076376,-0.010150731683271606,0.010150731683271606,0.19864826249882683,0.10180112509756012,0.09684713740126671,-0.020555430115265838,-0.008391124915751114,-0.012164305199514724,0.0
2025-09-30,0.010462866190906726,0.004390891023499633,0.006071975167407093,0.006071975167407093,0.2111895588793149,0.10663901376743268,0.10455054511188222,-0.010307632639151687,-0.0040370784073212596,-0.0062705542318304275,0.0
2025-10-01,0.0017914152315059422,0.0014393710310998328,0.0003520442004061094,0.0003520442004061094,0.21335930230333222,0.1082318779057343,0.10512742439759792,-0.008534682657756365,-0.002603518229931212,-0.005931164427825153,0.007531564991891431
2025-10-02,0.010667339012187483,0.007697189624605669,0.002970149387581814,0.002970149387581814,0.226302617324593,0.1167621488180075,0.1095404685065855,0.0,0.0,0.0,0.0
2025-10-03,0.007892048846066044,0.005604900696765141,0.0022871481493009034,0.0022871481493009034,0.2359806574805774,0.12302148976403848,0.11295916771653891,0.0,0.0,0.0,0.0
2025-10-07,0.014365116744028805,0.010354855265544907,0.004010261478483898,0.004010261478483898,0.25373566391864744,0.13465021475064165,0.11908544916800579,0.0,0.0,0.0,0.0
2025-10-08,-0.005340815708397081,-0.0038349507855119794,-0.0015058649228851017,0.0015058649228851017,0.2470396927906131,0.1302988870183024,0.11674080577231072,-0.005340815708397062,-0.0038349507855118814,-0.0015058649228851806,0.0
2025-10-09,0.004652920216202567,0.003376360591404853,0.0012765596247977136,0.0012765596247977136,0.25284206898760564,0.13411518363693964,0.118726885350666,-0.0007127458815751053,-0.00047153837080937677,-0.00024120751076572855,0.0
2025-10-13,-0.006084231285043543,-0.004482168365952084,-0.0016020629190914596,0.0016020629190914596,0.2452194880762526,0.12903188843749613,0.11618759963875647,-0.006792640655827631,-0.004951593222392581,-0.0018410474334350502,0.0
2025-10-14,-0.001940688310854274,-0.0014131163813053435,-0.0005275719295489306,0.0005275719295489306,0.242802905171295,0.12743643498092894,0.11536647019036605,-0.008720146568361398,-0.006357712426201867,-0.0023624341421595307,0.0
2025-10-15,0.010135810160408789,0.007288035070424355,0.0028477750899844343,0.0028477750899844343,0.2553997194849158,0.13565323125874418,0.11974648822617162,0.0,0.0,0.0,0.0
2025-10-16,0.010489257978410216,0.007678593940441996,0.0028106640379682198,0.0028106640379682198,0.26856793100861687,0.1443734512787309,0.12419447972988595,0.0,0.0,0.0,0.0
2025-10-17,-0.008071558777274637,-0.005795170129993244,-0.0022763886472813924,0.0022763886472813924,0.25832861039051513,0.1377416124363231,0.12058699795419203,-0.008071558777274612,-0.00579517012999331,-0.002276388647281302,0.0
2025-10-20,0.009003438813975482,0.006538803673906601,0.0024646351400688807,0.0024646351400688807,0.26965789504204096,0.1451810814716783,0.12447681357036267,0.0,0.0,0.0,0.0
2025-10-21,0.0006929442076908887,0.00048681273255073816,0.00020613147514015055,0.00020613147514015055,0.27053769712615927,0.145738570203215,0.12479912692294426,0.0,0.0,0.0,0.0
2025-10-22,-0.003256982065252169,-0.002198237023761591,-0.0010587450414905782,0.0010587450414905782,0.2663995786333926,0.14321996525864278,0.12317961337474981,-0.0032569820652521564,-0.002198237023761429,-0.0010587450414907273,0.0
2025-10-23,-0.003746524956367645,-0.002804906462445742,-0.0009416184939219029,0.0009416184939219029,0.2616549810073092,0.14001334019009182,0.1216416408172174,-0.006991304657029795,-0.0049969776369732655,-0.00199432702005653,0.0
2025-10-27,0.013125017364095949,0.009569215968387178,0.0035558013957087704,0.0035558013957087704,0.27821422454052835,0.15092237404921316,0.1272918504913152,0.0,0.0,0.0,0.0
2025-10-28,-0.00339527684384062,-0.002385445084151218,-0.0010098317596894018,0.0010098317596894018,0.27387433338247824,0.14817691192979776,0.12569742145268048,-0.0033952768438405556,-0.002385445084151283,-0.0010098317596892725,0.0
2025-10-29,0.008738319672049105,0.006200365544072824,0.002537954127976281,0.002537954127976281,0.2850058545295928,0.15529602849302715,0.12970982603656567,0.0,0.0,0.0,0.0
2025-10-30,-0.0003498704553183773,-0.0003791309477317985,2.926049241342121e-05,2.926049241342121e-05,0.2845562689461818,0.15485802001483373,0.12969824893134807,-0.00034987045531831296,-0.00037913094773189826,2.9260492413585304e-05,0.0
2025-10-31,0.0028905344408910127,0.0020149939453159593,0.0008755404955750534,0.0008755404955750534,0.28826932308283304,0.15718505193286325,0.1310842711499698,0.0,0.0,0.0,0.0
2025-11-03,-0.004330755334646792,-0.0036381595047803635,-0.0006925958298664289,0.0006925958298664289,0.28269014383943025,0.15297502813738384,0.1297151157020464,-0.004330755334646774,-0.003638159504780414,-0.0006925958298663604,0.004415457045484331
2025-11-04,-0.0013028547270639932,-0.0012262513817979082,-7.6603345266085e-05,7.6603345266085e-05,0.2810189849221707,0.151561190915952,0.1294577940062187,-0.005627967716651194,-0.004859949588458368,-0.0007680181281928267,0.0
2025-11-05,-0.005852219159735016,-0.00517237325228471,-0.000679845907450306,0.000679845907450306,0.2735221810746249,0.1456048866136892,0.1279172944609357,-0.011447250775884488,-0.01000718536748424,-0.0014400654084002484,0.0
2025-11-06,0.001711106290608719,0.0015258791669583566,0.00018522712365036235,0.00018522712365036235,0.2757013128898915,0.14735294124373866,0.12834837164615287,-0.00975573194808843,-0.008496575956198127,-0.001259155991890304,0.0
2025-11-07,-0.00549492573517066,-0.004823407984592716,-0.0006715177505779435,0.0006715177505779435,0.26869142891530196,0.14181878990579766,0.1268726390095043,-0.015197050660712086,-0.013279001488481934,-0.0019180491722301518,0.0
2025-11-10,0.005409117110570063,0.0048194717439833164,0.0005896453665867468,0.0005896453665867468,0.27555392943148127,0.1473217533004978,0.12823217613098348,-0.009870136176901134,-0.008523527516960838,-0.001346608659940296,0.0
2025-11-11,-0.0030013515056658644,-0.0027986200343743974,-0.00020273147129146706,0.00020273147129146706,0.27172554372482405,0.1441108356558376,0.12761470806898645,-0.012841863934491382,-0.011298293436462603,-0.001543570498028779,0.0
2025-11-12,0.0027948587812315975,0.002689067784476302,0.00010579099675529563,0.00010579099675529563,0.27527983702802006,0.14718742724586975,0.1280924097821503,-0.01008289634944426,-0.00863960752888604,-0.0014432888205582195,0.0
2025-11-13,-0.0027108883951481692,-0.0024676508082871976,-0.0002432375868609716,0.0002432375868609716,0.27182269571725426,0.1443565692637696,0.12746612645348465,-0.012766451137889323,-0.01108593880267117,-0.001680512335218154,0.0
2025-11-14,-0.008470977596694237,-0.007663209458670279,-0.0008077681380239581,0.0008077681380239581,0.2610491141548661,0.135587125178096,0.12546198897677008,-0.02112928441300521,-0.018664194390250688,-0.0024650900227545236,0.0
2025-11-17,0.0016269726104575564,0.0014564775478950642,0.0001704950625624922,0.0001704950625624922,0.2631008065240379,0.13724108232959664,0.12585972419444125,-0.01953668856956614,-0.017234900822434507,-0.002301787747131634,0.0
2025-11-18,-0.010021663601031693,-0.008979957514840181,-0.0010417060861915121,0.0010417060861915121,0.25044243514686215,0.1270287057261461,0.12341372942071605,-0.02936256204987553,-0.026060089660116637,-0.0033024723897588926,0.0
2025-11-19,-0.0031014233678474997,-0.00285744748705388,-0.0002439758807936199,0.0002439758807936199,0.2465642837583495,0.1238082803831313,0.12275600337521819,-0.0323729196816418,-0.028843071809458887,-0.003529847872182912,0.0
2025-11-20,0.013666019543016168,0.012386891128650351,0.0012791284143658169,0.0012791284143658169,0.2635998556218171,0.137728771201713,0.12587108442010408,-0.01914930909165935,-0.01681345667112799,-0.002335852420531359,0.0
2025-11-21,-0.014940984966846704,-0.013365644495096246,-0.0015753404717504579,0.0015753404717504579,0.24472042917486192,0.1225222929139882,0.12219813626087372,-0.03380418451924205,-0.0299543784816243,-0.0038498060376177534,0.0
2025-11-24,-0.0020334895721927536,-0.001781923084876958,-0.0002515664873157955,0.0002515664873157955,0.24218930316183962,0.1205220445269557,0.12166725863488392,-0.035768933634718336,-0.03168292516799176,-0.004086008466726576,0.0
2025-11-25,0.006483885604354136,0.005854169454062097,0.000629716150292039,0.000629716150292039,0.2502435165024932,0.12708177045262858,0.12316174604986463,-0.029516969704241558,-0.026014232926663494,-0.003502736777578064,0.0
2025-11-26,0.0074162575475945295,0.00667846701220386,0.0007377905353906696,0.0007377905353906696,0.25951564441808594,0.13460894887665265,0.1249066955414333,-0.02231961760599832,-0.01950950111090821,-0.002810116495090109,0.0
2025-11-27,0.0036156848352550622,0.003207310654016243,0.00040837418123881907,0.00040837418123881907,0.26406965603337507,0.13824799224652695,0.12582166378684811,-0.01878463347364978,-0.016364763487659473,-0.0024198699859903083,0.0
2025-11-28,0.003371710206075467,0.0029871225378411644,0.00038458766823430256,0.00038458766823430256,0.26833173259381327,0.1416480784778189,0.12668365411599436,-0.015476259607974718,-0.013426524503658888,-0.0020497351043158307,0.0
2025-12-01,-0.005680101557017878,-0.005533817359199004,-0.00014628419781887413,0.00014628419781887413,0.26112747954469184,0.13533040652304207,0.12579707302164977,-0.02106845443869665,-0.018886041928485864,-0.002182412510210785,0.008480099910792162
2025-12-02,0.0015282301833380862,0.0014658320241197587,6.239815921832751e-05,6.239815921832751e-05,0.26305477262396915,0.13699461019088033,0.12606016243308882,-0.019572421703348053,-0.01744789366943389,-0.0021245280339141637,0.0
2025-12-03,0.003687558799393818,0.0037458241823271183,-5.826538293330014e-05,5.826538293330014e-05,0.2677123613648751,0.1412535920969089,0.12645876926796618,-0.015957037359831783,-0.013767426229144397,-0.0021896111306873856,0.0
2025-12-04,-0.0004421851409444108,-0.00042989518108000463,-1.2289959864406183e-05,1.2289959864406183e-05,0.2671517977956881,0.1407629726772761,0.12638882511841198,-0.016392166535962094,-0.014191402860032731,-0.0022007636759293625,0.0
2025-12-05,0.003404964204049633,0.0034330888244482704,-2.8124620398637442e-05,2.8124620398637442e-05,0.2714664043082795,0.14467931329011874,0.12678709101816077,-0.01304301707219424,-0.010807034382146585,-0.0022359826900476554,0.0
2025-12-08,0.0060598055712172,0.005997454960912196,6.235061030500366e-05,6.235061030500366e-05,0.27917124350872213,0.1515444759162643,0.12762676759245783,-0.007062249648496777,-0.00487439412320223,-0.0021878555252945464,0.0
2025-12-09,-0.0008878425039579039,-0.001007366226165867,0.0001195237222079632,0.0001195237222079632,0.2780355409088944,0.15038444890329838,0.127651092005596,-0.007943821987043242,-0.005876850049355342,-0.0020669719376879003,0.0
2025-12-10,0.0024224292027559277,0.002238202321908154,0.00018422688084777364,0.00018422688084777364,0.281131491525352,0.15295924204792066,0.12817224947743133,-0.005540636130650256,-0.003651801306873259,-0.001888834823776997,0.0
2025-12-11,-0.004405057261362028,-0.0043372163093684645,-6.784095199356341e-05,6.784095199356341e-05,0.27548803394584875,0.14795860841927344,0.1275294255265753,-0.00992128657259228,-0.007973178964054806,-0.0019481076085374749,0.0
2025-12-12,0.0012710716286034119,0.001275950566250675,-4.878937647263045e-06,4.878937647263045e-06,0.2771092705984206,0.14942334685571845,0.12768592374270216,-0.008662825609870417,-0.006707401780018052,-0.001955423829852365,0.0
2025-12-15,-0.004450847371589323,-0.004535240710162102,8.43933385727795e-05,8.43933385727795e-05,0.2714250521581454,0.14421043529984767,0.1272146168582977,-0.013075116066863401,-0.01121222280856804,-0.0018628932582953617,0.0
